"Index","Obs","Ref","SponsorID","UKGovSponsorObs","UKGovSponsorRef","BusSponsorObs","BusSponsorRef","CharitySponsorObs","CharitySponsorRef","AMRCSponsorObs","AMRCSponsorRef","SponsorClass","AMRCSponsor","TotalInIndex"
3824,"university sultan zainal abidin","university sultan zainal abidin",4162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
3887,"universiti sultan zainal abidin","university sultan zainal abidin",4162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2287,"university sunderland","university sunderland",4163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2312,"university technology","university technology",4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
3189,"vaal university technology","university technology",4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
3626,"beijing university technology","university technology",4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
4260,"king mongkuts university technology","university technology",4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
4464,"akwa ibom state university technology","university technology",4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
4811,"cross river university technology calabar","university technology",4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
4920,"rajamangala university technology srivijaya","university technology",4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
4983,"king mongkut’s university technology thonburi","university technology",4164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
3952,"university thai chamber commerce","university thai chamber commerce",4165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
3159,"university trinidad tobago","university trinidad tobago",4166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1351,"university valle","university valle",4167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1398,"university wales","university wales",4168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
3467,"university wales studentship","university wales",4168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1649,"university warwick","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
3799,"university warwick dept physics","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
3842,"university warwick dept italian","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
4018,"university warwick dept economics","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
4128,"university warwick dept philosophy","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
4129,"university warwick dept statistics","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
4286,"university warwick dept history art","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
4456,"university warwick school engineering","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
4550,"university warwick institute education","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
4832,"university warwick chancellors scholarship","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
4988,"university warwick humanities research centre","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
5077,"university warwick dept film television studies","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
5120,"university warwick dept classics ancient history","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
5143,"university warwick centre cultural policy studies","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
5227,"university warwick postgraduate research scholarship","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
5275,"university warwick dept politics international studies","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
5302,"university warwick molecular organisation assembly cells","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
5328,"university warwick centre research statistical methodology","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
5342,"university warwick centre discrete mathematics applications","university warwick",4169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,238
2707,"university west scotland","university west scotland",4170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2091,"university worcester","university worcester",4171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1371,"universiy surrey","universiy surrey",4172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,54
1544,"university surrey","universiy surrey",4172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,54
1870,"unversity hong kong","unversity hong kong",4173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
1998,"university hong kong","unversity hong kong",4173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
1238,"upm tilhill ltd","upm tilhill ltd",4174,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2,"us","us",4175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3294,"us army research laboratory","us army research laboratory",4176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2247,"us department defense","us department defense",4177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
3992,"united states department defense","us department defense",4177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
5068,"us national institute alcohol abuse alcoholism","us national institute alcohol abuse alcoholism",4178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
20,"usa","usa",4179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
3349,"usmanu danfodiyo university","usmanu danfodiyo university",4180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
160,"utem","utem",4181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
155,"uthm","uthm",4182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
46,"utm","utm",4183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
252,"uturu","uturu",4184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4884,"val odonoghue scholarship natural sciences","val odonoghue scholarship natural sciences",4185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
600,"valvoline","valvoline",4186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3204,"vanda museum design dundee","vanda museum design dundee",4187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1363,"vanderbilt-cidrz","vanderbilt-cidrz",4188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2222,"vascular insights llc","vascular insights llc",4189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
639,"venezuela","venezuela",4190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1420,"verip ossubsea 7","verip ossubsea 7",4191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2445,"vertex pharmaceuticals","vertex pharmaceuticals",4192,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1878,"vestas technologies","vestas technologies",4193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2024,"vestas technology uk","vestas technology uk",4194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1360,"vetenskapsra°det","vetenskapsra°det",4195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
926,"vhl alliance","vhl alliance",4196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4240,"via university agriculture abeokuta","via university agriculture abeokuta",4197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2252,"vice chancellors fund","vice chancellors fund",4198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
213,"vicon","vicon",4199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2771,"vicon motion systems ltd","vicon motion systems ltd",4200,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
917,"victor sayer","victor sayer",4201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2343,"victoria albert museum","victoria albert museum",4202,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UKGov",FALSE,1
781,"victrex plc","victrex plc",4203,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
445,"vietnam","vietnam",4204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1733,"vietnam government","vietnam government",4205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4934,"vietnam international education development","vietnam international education development",4206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2282,"vietnamese government","vietnamese government",4207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
4142,"vietnamese governments 322 project","vietnamese government",4207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
5079,"virginia polytechnic institute state university","virginia polytechnic institute state university",4208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1981,"visegrad foundation","visegrad foundation",4209,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
360,"visrec","visrec",4210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
505,"vize 97","vize 97",4211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
511,"vodafone","vodafone",4212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2174,"volvo car corporation","volvo car corporation",4213,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
823,"vreedefonds","vreedefonds",4214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
526,"vsbfonds","vsbfonds",4215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1889,"vtu technology gmbh","vtu technology gmbh",4216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1068,"wadham college","wadham college",4217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2063,"wakunaga america ltd","wakunaga america ltd",4218,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
3966,"wallonie-bruxelles international","wallonie-bruxelles international",4219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1462,"walsh fellowship","walsh fellowship",4220,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3419,"waltham centre pet nutrition","waltham centre pet nutrition",4221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4954,"warrington wolves rugby league football club","warrington wolves rugby league football club",4222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2679,"warwick-monash alliance","warwick-monash alliance",4223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2533,"warwick business school","warwick business school",4224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,19
4362,"warwick economics research institute","warwick economics research institute",4225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2574,"warwick graduate school","warwick graduate school",4226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3226,"warwick manufacturing group","warwick manufacturing group",4227,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
2366,"warwick medical school","warwick medical school",4228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
4701,"warwick postgraduate research fellowship","warwick postgraduate research fellowship",4229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4767,"warwick postgraduate research scholarship","warwick postgraduate research scholarship",4230,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
4769,"warwick postgraduate reserach scholarship","warwick postgraduate research scholarship",4230,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,11
3758,"warwick systems biology centre","warwick systems biology centre",4231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3358,"warwickshire county council","warwickshire county council",4232,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
623,"water aid","water aid",4233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
844,"waterrasitu","waterrasitu",4234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1656,"waters corporation","waters corporation",4235,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,2
265,"wates","wates",4236,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1338,"wates foundation","wates foundation",4237,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,25
1447,"gates foundation","wates foundation",4237,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,25
1732,"wingate foundation","wates foundation",4237,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,25
1884,"emirates foundation","wates foundation",4237,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,25
3553,"bill melinda gates foundation","wates foundation",4237,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,25
3655,"harold hyam wingate foundation","wates foundation",4237,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,25
2827,"watts family scholarship","watts family scholarship",4238,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
983,"watts gallery","watts gallery",4239,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,1
1612,"wavv rapp collins","wavv rapp collins",4240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2631,"wd armstrong trust fund","wd armstrong trust fund",4241,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
931,"webber trust","webber trust",4242,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2145,"weidemann trust fund","weidemann trust fund",4243,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
989,"welcome trust","wellcome trust",4244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,260
1035,"wellcome trust","wellcome trust",4244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,260
1213,"awellcome trust","wellcome trust",4244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,260
3714,"nih-wellcome trust phd program","wellcome trust",4244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,260
4791,"wellcome trust biomedical strategic award","wellcome trust",4244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,260
4806,"wellcome trust clinical research facility","wellcome trust",4244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,260
5084,"wellcome trust northern centre history medicine","wellcome trust",4244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,260
5244,"wellcome trust clinical research facility manchester","wellcome trust",4244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,260
944,"welfare japan","welfare japan",4245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
653,"wellbeing","wellbeing",4246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1301,"wellbeing women","wellbeing women",4247,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,2
534,"wellcome","wellcome",4248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
415,"welmec","welmec",4249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2875,"welsh assembly government","welsh assembly government",4250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2431,"wenner-gren foundation","wenner-gren foundation",4251,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,4
5080,"wenner-gren foundation anthropological research","wenner-gren foundation",4251,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,4
5108,"wenner gren foundation anthropological research","wenner-gren foundation",4251,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,4
778,"west africa","west africa",4252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2713,"westcountry rivers trust","westcountry rivers trust",4253,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
3113,"western power distribution","western power distribution",4254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
915,"westinghouse","westinghouse",4255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4074,"westinghouse electric corporation","westinghouse electric corporation",4256,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1934,"westminster council","westminster council",4257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4269,"westminster hospital medical school","westminster hospital medical school",4258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
4797,"westminster medical school research trust","westminster medical school research trust",4259,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
1699,"wh partnership ltd","wh partnership ltd",4260,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,2
1978,"pjh partnership ltd","wh partnership ltd",4260,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,2
2927,"wheelabrator technologies","wheelabrator technologies",4261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4573,"whipps cross university hospital trust","whipps cross university hospital trust",4262,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4032,"whitaker international fellowship","whitaker international fellowship",4263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1174,"whitby seafoods","whitby seafoods",4264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3784,"white implant development corp","white implant development corp",4265,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2340,"white rose consortium","white rose consortium",4266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1158,"white rose dtc","white rose dtc",4267,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3897,"white rose research studentship","white rose research studentship",4268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4010,"white rose university consortium","white rose university consortium",4269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4230,"whitley wildlife conservation trust","whitley wildlife conservation trust",4270,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2281,"whittaker scholarship","whittaker scholarship",4271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1686,"whittle consulting","whittle consulting",4272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2033,"wiedemann trust fund","wiedemann trust fund",4273,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
282,"wigan","wigan",4274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
581,"wildcare","wildcare",4275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
